ds,CO(GT),NO2(GT),NOx(GT),C6H6(GT),Predicted_AQI
2004-06-04 07:00:00,2.2306470408599215,88.41064208825561,159.47687946604654,13.626612927480156,336.35245
2004-06-04 08:00:00,2.6772116429836244,105.39756336248976,224.32893191801378,16.412391345216772,365.89786
2004-06-04 09:00:00,2.834067993782229,117.69201914415102,257.70466207574196,16.641425726517163,365.29025
2004-06-04 10:00:00,2.7396481496257077,121.3694184245498,250.37777994863592,15.202606407563543,350.31415
2004-06-04 11:00:00,2.547001350501116,118.00303503036939,218.21315963972626,13.607765946812826,337.20102
2004-06-04 12:00:00,2.3805321249518507,112.38345226348176,186.0623755489971,12.706551744063301,326.9988
2004-06-04 13:00:00,2.2768617312737494,108.72383651542376,169.32811050131582,12.382169349979142,324.23422
2004-06-04 14:00:00,2.2403365520873275,108.60714175258298,168.6398524798296,12.281393353281326,320.65054
2004-06-04 15:00:00,2.314608515547968,111.60154303155268,178.10733651706653,12.56997870359383,325.53516
2004-06-04 16:00:00,2.562402891196358,116.80223404544697,194.65828160685203,13.786781240968692,336.89822
2004-06-04 17:00:00,2.9622859560443136,123.21792056788935,217.66266327686924,15.95685136639663,356.92462
2004-06-04 18:00:00,3.3444516820209595,128.92538649459073,241.20488418887663,18.03161640837361,381.13208
2004-06-04 19:00:00,3.4685557262711413,130.79868068328648,250.99568046938646,18.462294882057392,385.2693
2004-06-04 20:00:00,3.2047017320095916,126.15777903033523,233.23975270452453,16.51849226377293,365.91077
2004-06-04 21:00:00,2.6569415242456746,115.30601743261161,188.62727852182886,13.076290704563258,330.21896
2004-06-04 22:00:00,2.0998793347197635,102.2979850234978,136.47824103657234,9.991615992832289,294.90323
2004-06-04 23:00:00,1.7663159642219552,92.4572925518925,101.78880234797546,8.528765128353484,269.1422
2004-06-05 00:00:00,1.6695166384425328,88.2907295319819,94.88974602376231,8.299375903801138,264.38718
2004-06-05 01:00:00,1.6215926028439114,87.42617002528928,102.55111014122481,7.758965294132198,253.93887
2004-06-05 02:00:00,1.4322693608556336,84.78860983107977,100.31679561086662,5.840207683929138,214.24411
2004-06-05 03:00:00,1.1047522427135723,77.4382853118666,76.13125705553065,3.180422878105862,135.42639
2004-06-05 04:00:00,0.8473052387628526,67.83358653616727,43.71357145301357,1.7364045304554079,88.98848
2004-06-05 05:00:00,0.8901734141377007,62.411870812994685,32.4881858978553,3.0845321705024507,132.90865
2004-06-05 06:00:00,1.2762770500189635,66.4582458785804,62.102773413958786,6.949338246084724,235.80034
2004-06-05 07:00:00,1.8135449073230943,79.57509509777753,123.93587197584748,11.3009046575172,314.47177
2004-06-05 08:00:00,2.2235737127340043,95.59513636774804,185.96365004317133,13.91348454399681,339.95596
2004-06-05 09:00:00,2.3451926226754423,106.93351839623583,216.54446295401777,13.971931867152563,340.22464
2004-06-05 10:00:00,2.2170987336042387,109.67333394533799,206.47427070967458,12.366300449219215,325.00305
2004-06-05 11:00:00,1.9925963192742913,105.39556600769407,171.64060923156273,10.609608503722358,307.71625
2004-06-05 12:00:00,1.7963326811647524,98.89845948355267,136.91791249444836,9.552702366465013,287.4255
2004-06-05 13:00:00,1.6651574519154906,94.4027214205197,117.73169987487209,9.07999046204446,278.6894
2004-06-05 14:00:00,1.6036289906568997,93.49865250583089,114.73404779452449,8.839444477032671,274.9459
2004-06-05 15:00:00,1.6555929637381286,95.76150876525338,122.05680468943515,8.998000688249718,277.29544
2004-06-05 16:00:00,1.883948477127963,100.29322924825009,136.64910166797395,10.095670312100818,178.38815
2004-06-05 17:00:00,2.267414272642958,106.10886233596787,157.90140204628264,12.15862290955002,319.3312
2004-06-05 18:00:00,2.63631415350876,111.29106811370175,179.91745466212146,14.13935850530796,340.6547
2004-06-05 19:00:00,2.7504099325780267,112.71924570789247,188.4259911318253,14.490111721725992,343.63696
2004-06-05 20:00:00,2.479886920603676,107.7181406902934,169.64815840904774,12.481437656864536,325.41495
2004-06-05 21:00:00,1.9288535459202825,96.59522880677898,124.28884587879452,8.990292036206842,277.81583
2004-06-05 22:00:00,1.3719452442820184,83.40856596949307,71.68084343983912,5.873389051527075,214.44922
2004-06-05 23:00:00,1.0419685286871185,73.48451986280314,36.8310617741526,4.395720350095943,178.00607
2004-06-06 00:00:00,0.9521689949842513,69.33189721803649,30.07884063662685,4.16951667020058,168.77933
2004-06-06 01:00:00,0.9146133044442455,68.5798269355262,38.200468297176485,3.650779011343671,153.37354
2004-06-06 02:00:00,0.7389580422919837,66.15378210947563,36.743698351212345,1.7725504585224545,88.98848
2004-06-06 03:00:00,0.4283161306122454,59.113691345173564,13.65437231208307,-0.8276013160346132,50.103485
2004-06-06 04:00:00,0.19083671839843896,49.91685214230483,-17.34955587954505,-2.1927601710731803,45.116486
2004-06-06 05:00:00,0.25662885291387516,44.99875242966156,-26.847291403710244,-0.7465529885663926,42.50374
2004-06-06 06:00:00,0.6684570618246357,49.64186942035485,4.802663120848308,3.2354149243315193,136.80984
2004-06-06 07:00:00,1.234076225124172,63.445217987737934,68.97017781568748,7.72295504283703,252.76764
2004-06-06 08:00:00,1.674892817853921,80.2374399966754,133.62031733072558,10.48991723094485,302.77985
2004-06-06 09:00:00,1.8295312589688766,92.4289379309556,167.09797811591926,10.720620309509679,307.69653
2004-06-06 10:00:00,1.7364714133013328,96.0974320007655,160.18341096297596,9.304453249604421,285.37048
2004-06-06 11:00:00,1.5487899048852385,92.81795621635372,128.74631988276673,7.753643023158826,253.92473
2004-06-06 12:00:00,1.3908981045823312,87.38228544968575,97.6413334177225,6.9181227987693354,237.09286
2004-06-06 13:00:00,1.299403608777809,84.0041959444495,82.27236126218224,6.6812714908862505,227.6374
2004-06-06 14:00:00,1.2786188239193876,84.26666129737991,83.2682534415898,6.689921587652873,227.6374
2004-06-06 15:00:00,1.3721417274200398,87.73728217293663,94.73621920044647,7.109768155473239,244.07579
2004-06-06 16:00:00,1.6426241479720498,93.51008478588832,113.59955577979508,8.479487820589124,267.9538
2004-06-06 17:00:00,2.068540055072629,100.59202002053318,139.22192797267888,10.823831687291614,307.36777
2004-06-06 18:00:00,2.479973001999019,107.05753984485308,165.67956093518106,13.093807768229205,329.81403
2004-06-06 19:00:00,2.6364509953433433,109.77779912345842,178.67318387314285,13.74009613429161,336.52884
2004-06-06 20:00:00,2.407933789705002,106.06933713570528,164.39571334439108,12.031646412640425,319.27515
2004-06-06 21:00:00,1.898314181752548,96.2315342683375,123.52383274632044,8.8437700558951,275.53873
2004-06-06 22:00:00,1.3820234270857759,84.31453305346827,75.36240176806432,6.031510683419273,218.17789
2004-06-06 23:00:00,1.091676676410525,75.63703816171373,44.890924351232655,4.85817584125425,193.51797
2004-06-07 00:00:00,1.0403421754380668,72.70050869425091,42.42209836289794,4.934311556470939,198.59767
2004-06-07 01:00:00,1.0399242607368202,73.12710229202611,54.70656758755102,4.714246453190799,189.44885
2004-06-07 02:00:00,0.8999330438339759,71.83575350656801,57.267659830411844,3.1293764279965224,135.78316
2004-06-07 03:00:00,0.6233514574341643,65.88033626260797,38.028217229938164,0.8156597860655488,60.598953
2004-06-07 04:00:00,0.4182155846121811,57.712622699079326,10.684812793363704,-0.27154657747882993,48.35295
2004-06-07 05:00:00,0.514538575499488,53.76314405181823,4.6386532300306555,1.4426331795360792,73.967705
2004-06-07 06:00:00,0.9550062835331709,59.31002239853114,39.513595619686384,5.681169732179419,210.75093
2004-06-07 07:00:00,1.5473120052926093,73.94854519739235,106.66395167173972,10.412534417844434,301.58228
2004-06-07 08:00:00,2.0128174119807882,91.50427386158903,174.04142140747373,13.409330700624174,333.36584
2004-06-07 09:00:00,2.190118417123324,104.38518960452909,209.97981912882926,13.85473374348794,338.87375
2004-06-07 10:00:00,2.117682038517887,108.6672557126224,205.2506607108306,12.637099671372871,327.81232
2004-06-07 11:00:00,1.9485869253667214,105.92441178401575,175.71730278892684,11.26774048513292,310.76843
2004-06-07 12:00:00,1.8072604282633944,100.94799209762125,146.23042979260973,10.595798256186658,304.06415
2004-06-07 13:00:00,1.73033904409741,97.95197078150002,132.19240172059423,10.503989557449916,304.0248
2004-06-07 14:00:00,1.7221758679067265,98.52013609818589,134.23288033605516,10.638617021189766,307.3566
2004-06-07 15:00:00,1.826420139691214,102.22149246403124,146.46219151257765,11.16498089423114,310.6734
2004-06-07 16:00:00,2.105784247824775,108.15202566784365,165.8089748432704,12.621499378498587,326.57053
2004-06-07 17:00:00,2.538810697630308,115.32116364204637,191.64436253633298,15.032801714726212,350.61182
2004-06-07 18:00:00,2.955658208355264,121.8063099848587,218.05405145971557,17.349909596020552,373.5806
2004-06-07 19:00:00,3.115935230568909,124.4819989239991,230.7501075549843,18.02365014170059,380.4911
2004-06-07 20:00:00,2.889685901171714,120.66852665448451,215.93849316063478,16.323250095092956,365.15408
2004-06-07 21:00:00,2.3808900280735523,110.66935517337208,174.3104757753949,13.124423712837439,330.2871
2004-06-07 22:00:00,1.8640672455250424,98.53897846968394,125.18685419385909,10.28273770619694,300.73108
2004-06-07 23:00:00,1.5719212520101173,89.60066635629798,93.56423273983707,9.06213664213531,278.89087
2004-06-08 00:00:00,1.5176078908657926,86.36060000404684,89.7733692112584,9.073910260667038,279.77585
2004-06-08 01:00:00,1.5131171187493215,86.4457593775599,100.58371949819494,8.77322955593185,272.1855
2004-06-08 02:00:00,1.3680417663505509,84.77994570477144,101.53796512638654,7.092422710461871,237.09286
2004-06-08 03:00:00,1.0854437754152282,78.42188947396822,80.57863227924015,4.668460880769165,185.78131
2004-06-08 04:00:00,0.8734338411195759,69.82815687340798,51.4220987202137,3.457784519825055,143.56972
2004-06-08 05:00:00,0.9620947707715316,65.43396093709673,43.48929107696043,5.036413472780118,200.10402
2004-06-08 06:00:00,1.3941766953460193,70.52194677300642,76.42350232755805,9.128512307181275,282.93875
2004-06-08 07:00:00,1.9774315200399344,84.69172330436209,141.59800541325336,13.70378540068925,336.1636
2004-06-08 08:00:00,2.4332737022495197,101.77293321719819,206.98280687625905,16.536097587449206,365.9396
2004-06-08 09:00:00,2.6003460997999257,114.17736473681548,240.92920528895348,16.809902944413686,368.82007
2004-06-08 10:00:00,2.5171569435842533,117.98448470974148,234.2252252193252,15.414843405368739,353.52057
2004-06-08 11:00:00,2.336820599895926,114.77140878459845,202.74961883448563,13.863513265388168,338.51257
2004-06-08 12:00:00,2.183794992558851,109.33230103704963,171.3672323974114,13.00632330306489,330.4159
2004-06-08 13:00:00,2.0947425076991317,105.88360581918457,155.49325163525904,12.727235567532855,326.18353
2004-06-08 14:00:00,2.0740380036699486,106.01433197081904,155.76874460636452,12.6737658062679,326.18353
2004-06-08 15:00:00,2.165348995278335,109.29209904666928,166.31395982398638,13.012386481527614,330.05032
2004-06-08 16:00:00,2.431403373780745,114.81425876675843,184.0659322126514,14.282639232984797,342.051
2004-06-08 17:00:00,2.8507571435515238,121.59124601547452,208.40263788842185,16.510220804919822,365.7858
2004-06-08 18:00:00,3.253581329885693,127.70112526319673,233.41506200131,18.647158074891742,385.31265
2004-06-08 19:00:00,3.399496332947357,130.01876301258986,244.81901835252006,19.145215456378097,392.0317
2004-06-08 20:00:00,3.1585587287401387,125.86448083264683,228.82271065809982,17.274484369120092,373.45007
2004-06-08 21:00:00,2.6347620929352678,115.54148468625559,186.1181931094213,13.911467266013766,339.95596
2004-06-08 22:00:00,2.102641972034179,103.10375993704196,136.02566503946338,10.912439584851176,307.60635
2004-06-08 23:00:00,1.7949208986264962,93.87384683164944,103.53982917718568,9.541973037150669,288.36295
2004-06-09 00:00:00,1.7247771948272124,90.35700996210136,98.98833755437039,9.411901674748306,287.57864
2004-06-09 01:00:00,1.7042275951018724,90.17916135497744,109.13644643073047,8.977857564972883,277.09274
2004-06-09 02:00:00,1.5428965792886746,88.26291973504418,109.5216646995217,7.172547133417753,243.8175
2004-06-09 03:00:00,1.2438830877128497,81.66575586789513,88.08050244215772,4.633238134451638,185.6505
2004-06-09 04:00:00,1.0153405365911208,72.8429363042058,58.52261407614026,3.3165878885294573,142.41548
2004-06-09 05:00:00,1.0874004355473872,68.2283712092037,50.26163653782051,4.798755969334967,189.44885
2004-06-09 06:00:00,1.502867736013636,73.10343507243414,82.93315023770185,8.803972741521363,275.12573
2004-06-09 07:00:00,2.0695552911511093,87.06653219827575,147.90243668980696,13.301938205656326,333.4685
2004-06-09 08:00:00,2.508944511995667,103.94619814006995,213.13137463861062,16.066446884287956,362.0922
2004-06-09 09:00:00,2.6597509605940526,116.1532402315046,246.96313746732957,16.281821252372936,364.822
2004-06-09 10:00:00,2.560560934470283,119.76629623844856,240.17776066681606,14.837515325098355,349.36377
2004-06-09 11:00:00,2.364571710417206,116.36182656750066,208.64626974067647,13.245884389103791,330.46118
2004-06-09 12:00:00,2.196328321407773,110.73353201394468,177.22616400415083,12.357054523447744,325.16418
2004-06-09 13:00:00,2.0925836960593904,107.09759957477965,161.3257687681692,12.054662880889152,318.89417
2004-06-09 14:00:00,2.057805790036995,107.03987846740732,161.5798730365718,11.98586562936058,317.9303
2004-06-09 15:00:00,2.1357567949426706,110.13128478311039,172.10310981474322,12.316746426790228,324.24023
2004-06-09 16:00:00,2.3892597847906694,115.4695700614742,189.82762950763365,13.586434217324236,335.17688
2004-06-09 17:00:00,2.7969653074257206,122.0657859515459,214.12730772817218,15.820194302156537,356.79877
2004-06-09 18:00:00,3.189137083311816,127.9988219687095,239.08985062265384,17.96960826060071,378.62738
2004-06-09 19:00:00,3.325485103900273,130.14456486376383,250.42863620489499,18.485985940020413,385.2693
2004-06-09 20:00:00,3.0761511472806733,125.82453436099317,234.35028146037632,16.638959160703457,365.91077
2004-06-09 21:00:00,2.5452083045939786,115.34329123089572,191.54609299882907,13.304569583685579,334.3291
2004-06-09 22:00:00,2.0072646598440302,102.75630740050808,141.3363364146599,10.338634077064315,302.86972
2004-06-09 23:00:00,1.695107038280156,93.38771326882313,108.71655440302138,9.005270967732292,278.6894
2004-06-10 00:00:00,1.6219685861191868,89.7444361610332,104.01595850246659,8.915868602821549,277.2707
2004-06-10 01:00:00,1.5999102311047768,89.4540900351026,114.00201681212545,8.525623042815203,269.17267
2004-06-10 02:00:00,1.4385889325534893,87.44099949334769,114.2150233134598,6.766815944221442,235.84822
2004-06-10 03:00:00,1.1411234102020185,80.76430854779116,92.59475683593953,4.276302600636477,170.3502
2004-06-10 04:00:00,0.9156732863096773,71.88088702302588,62.85452560348874,3.010340796176309,132.76175
2004-06-10 05:00:00,0.9923619579256848,67.22614085558313,54.41189941940178,4.54470367653187,184.55687
2004-06-10 06:00:00,1.4139713421965783,72.08279568677425,86.90655901555022,8.603248069457505,271.9612
2004-06-10 07:00:00,1.9882758874049502,86.05042622065524,151.707938239185,13.155312747764233,329.74826
2004-06-10 08:00:00,2.4367029449199906,102.95852310676821,216.78200281694404,15.974342407635337,357.00555
2004-06-10 09:00:00,2.597898251654912,115.2186010542444,250.47583037603715,16.244319916879633,364.822
2004-06-10 10:00:00,2.510362584015259,118.90972776159053,243.57306247194293,14.854368495521832,349.6506
2004-06-10 11:00:00,2.3271922553835704,115.6084895827673,211.94792081417563,13.316519868329692,334.52856
2004-06-10 12:00:00,2.1728163335712676,110.10838641085066,180.46058508582422,12.480582094726596,326.4073
2004-06-10 13:00:00,2.0838574073150355,106.62505871714963,164.52144657537292,12.229878104190417,320.00342
2004-06-10 14:00:00,2.064639528854992,106.74344926797727,164.76665644812036,12.211251896766704,320.00342
2004-06-10 15:00:00,2.1587684133843172,110.03319826698593,175.31142731111424,12.590475340743092,326.5261
2004-06-10 16:00:00,2.428899248436066,115.59040746791894,193.08763996662356,13.906364413320489,340.26297
2004-06-10 17:00:00,2.853504611074848,122.42410561200602,217.4679979117729,16.1838688918411,362.00787
2004-06-10 18:00:00,3.2626616443875305,128.61079233261677,242.53809379373365,18.37425112612309,382.3744
2004-06-10 19:00:00,3.415886771022665,131.0236090769842,254.00822711412076,18.9284971538358,390.7284
2004-06-10 20:00:00,3.1831229472426408,126.98099180272551,238.08096367820133,17.115909854193653,369.53003
2004-06-10 21:00:00,2.6682410328500943,116.78410130425426,195.44259494266487,13.812196621146049,338.43515
2004-06-10 22:00:00,2.145645401439213,104.48472071386728,145.4074326526594,10.872834925302827,307.60635
2004-06-10 23:00:00,1.8479196859503397,95.40303510491403,112.96416878055888,9.56159917576459,289.56247
2004-06-11 00:00:00,1.788096401145577,92.04180682357746,108.43432537167855,9.489530324009989,286.83862
2004-06-11 01:00:00,1.7780404705284254,92.02430629290123,118.5769161517064,9.111475041403152,281.1317
2004-06-11 02:00:00,1.6272195436758072,90.27038090681002,118.92310479642893,7.359365530389944,245.22858
2004-06-11 03:00:00,1.3385717702330757,83.83461197028453,97.40296694556432,4.8697099319122845,193.09428
2004-06-11 04:00:00,1.1200869421029287,75.16927203361419,67.71965075774676,3.598423969539204,150.086
2004-06-11 05:00:00,1.201731297773559,70.70518829168911,59.28023670121429,5.120947013296502,200.35718
2004-06-11 06:00:00,1.6261441091790838,75.72058082062394,91.71372456240749,9.160813964667224,282.35977
2004-06-11 07:00:00,2.2009734222698913,89.8106474759144,156.37882167083902,13.687057419579455,336.35245
2004-06-11 08:00:00,2.6475380257068424,106.8006865348221,221.23087423369446,16.47283583730824,365.89786
2004-06-11 09:00:00,2.804394377820656,119.09826010120187,254.60660450247946,16.701870218611766,366.7479
2004-06-11 10:00:00,2.7099745349799305,122.77877716637137,247.27972248648467,15.263050899638884,350.31415
2004-06-11 11:00:00,2.5173277371673892,119.41551155679588,215.11510228823906,13.668210438875791,336.8599
2004-06-11 12:00:00,2.35085851293244,113.79904657458553,182.9643183084996,12.76699623613019,326.9988
2004-06-11 13:00:00,2.247188120575803,110.14254861147163,166.2300533727147,12.442613842068003,325.0278
2004-06-11 14:00:00,2.2106629427014095,110.02897163326713,165.54179546193933,12.341837845347694,323.84708
2004-06-11 15:00:00,2.284934907474737,113.02649069687016,175.00927960991584,12.63042319564864,327.00375
2004-06-11 16:00:00,2.5327292844467455,118.23029949573026,191.56022481178746,13.847225733076643,338.21344
2004-06-11 17:00:00,2.9326123506081894,124.64910380285123,214.5646065926602,16.017295858486193,361.88202
2004-06-11 18:00:00,3.314778077896064,130.35968751416834,238.1068276153111,18.09206090043699,380.84525
2004-06-11 19:00:00,3.438882123462995,132.23609948762103,247.8976240071544,18.522739374142986,385.2693
2004-06-11 20:00:00,3.175028130515524,127.59831561939447,230.14169635330327,16.57893675584141,366.03888
2004-06-11 21:00:00,2.6272679240641272,116.7496718063293,185.52922228136717,13.13673519660841,330.1675
2004-06-11 22:00:00,2.07020573587709,103.7447571825164,133.38018490947144,10.052060485004528,294.90323
2004-06-11 23:00:00,1.7366423666725224,93.90718249506081,98.69074632983246,8.589209620424223,269.09607
2004-06-12 00:00:00,1.6398430422068353,89.74373725988691,91.79169011608519,8.359820395849006,264.45654
2004-06-12 01:00:00,1.5919190079234664,88.88229553790809,99.45305434514451,7.819409786171159,255.26987
2004-06-12 02:00:00,1.4025957672476261,86.24785312830784,97.21873992554217,5.90065217597115,216.46677
2004-06-12 03:00:00,1.0750786504228134,78.90064639388252,73.03320148150111,3.240867370154775,136.66618
2004-06-12 04:00:00,0.8176316477896446,69.29906540297054,40.61551599025522,1.7968490225124025,88.98848
2004-06-12 05:00:00,0.8604998244790194,63.88046746450326,29.390130546064654,3.1449766625500235,135.78316
2004-06-12 06:00:00,1.2466034616741335,67.92996031474551,59.00471817314184,7.00978273814714,235.80034
2004-06-12 07:00:00,1.783871320294406,81.04992731873672,120.83781684633927,11.361349149574323,314.52924
2004-06-12 08:00:00,2.1939001270199094,97.07308637345352,182.8655950247189,13.973929036035797,340.3005
2004-06-12 09:00:00,2.315519038268939,108.4145861864181,213.44640804568343,14.03237635915478,340.0988
2004-06-12 10:00:00,2.1874251505149314,111.15751952029257,203.37621591262211,12.426744941233727,327.21478
2004-06-12 11:00:00,1.962922737502376,106.88286936743512,168.5425545458333,10.67005299574504,307.71625
2004-06-12 12:00:00,1.766659100700148,100.38888062777852,133.81985791885484,9.613146858439313,290.2158
2004-06-12 13:00:00,1.6354838727679168,95.89626034952121,114.63364541062569,9.140434954034522,281.1129
2004-06-12 14:00:00,1.5739554128275115,94.99530921965075,111.63599344174578,8.899888969039164,274.83588
2004-06-12 15:00:00,1.6259193872214153,97.26128326374071,118.95875044734676,9.058445180221835,278.6894
2004-06-12 16:00:00,1.854274901926044,101.79612153142064,133.55104753686282,10.15611480407822,303.1585
2004-06-12 17:00:00,2.2377406987578463,107.61487240389164,154.803348026433,12.219067401543002,320.1424
2004-06-12 18:00:00,2.606640580938319,112.80019596638893,176.81940075339367,14.1998029972742,340.64548
2004-06-12 19:00:00,2.7207363613183055,114.23149134517358,185.3279373336916,14.5505562136685,345.04776
2004-06-12 20:00:00,2.4502133506566994,109.23350411222616,166.55010472175525,12.541882148800115,325.16324
2004-06-12 21:00:00,1.8991799772940128,98.1137100136356,121.19079230329581,9.050736528162567,279.53094
2004-06-12 22:00:00,1.3422716769680054,84.93016496097592,68.58278997502674,5.933833543464474,216.67188
2004-06-12 23:00:00,1.0122949626862958,75.00923663892965,33.73300842015361,4.456164842026081,180.87479
2004-06-13 00:00:00,0.9224954303063834,70.85973177911183,26.98078739464735,4.229961162174452,171.2746
2004-06-13 01:00:00,0.8849397410802033,70.1107792813043,35.10241516610989,3.711223503297468,153.99484
2004-06-13 02:00:00,0.7092844802389842,67.68785223986197,33.64564533073279,1.8329949504477625,90.16124
2004-06-13 03:00:00,0.39864256987766566,60.65087926034928,10.556319403078476,-0.767156824070149,50.103485
2004-06-13 04:00:00,0.1611631589794036,51.45715784221703,-20.44760867745049,-2.1323156791124642,45.116486
2004-06-13 05:00:00,0.22695529480936627,46.542175914278786,-29.945344090648206,-0.6861084966150681,45.116486
2004-06-13 06:00:00,0.6387835050343287,51.18841068963612,1.7046105448993671,3.2958594162976658,136.80984
2004-06-13 07:00:00,1.2044026696513925,64.99487704184949,65.87212535117737,7.783399534806927,252.76764
2004-06-13 08:00:00,1.6452192636957688,81.79021683553454,130.52226497727594,10.550361722896938,303.1776
2004-06-13 09:00:00,1.799857706118,93.98483255428266,163.99992587256588,10.781064801424876,307.48596
2004-06-13 10:00:00,1.7067978617676869,97.65644440886534,157.08535883090536,9.364897741532051,285.37048
2004-06-13 11:00:00,1.5191163546690178,94.38008640924049,125.64826786202002,7.8140875150947435,255.32727
2004-06-13 12:00:00,1.361224555681869,88.94753342732541,94.5432815081431,6.97856729069958,237.09286
2004-06-13 13:00:00,1.2697300611862494,85.57256170660392,79.17430946292296,6.741715982788067,234.62642
2004-06-13 14:00:00,1.2489452776438452,85.83814484423854,80.1702017533118,6.750366079548085,234.62642
2004-06-13 15:00:00,1.3424681824645694,89.31188350472183,91.63816762404605,7.170212647399855,244.07579
2004-06-13 16:00:00,1.6129506043246575,95.08780390217345,110.5015043135586,8.539932312472146,269.39325
2004-06-13 17:00:00,2.0388665127421053,102.17285692157292,136.12387661770828,10.884276179190524,307.36777
2004-06-13 18:00:00,2.4502994609858866,108.64149453069041,162.5815096916084,13.154252260140535,329.84787
2004-06-13 19:00:00,2.606777455639665,111.3648715938988,175.5751327400341,13.800540626149388,338.24774
2004-06-13 20:00:00,2.378260251314056,107.65952739079697,161.29766232212262,12.092090904491307,319.15414
2004-06-13 21:00:00,1.8686406446775252,97.82484230816432,120.42578183522474,8.904214547757277,277.81583
2004-06-13 22:00:00,1.3523498913277847,85.91095887810222,72.26435096824173,6.0919551752704555,218.17789
2004-06-13 23:00:00,1.0620031419657425,77.23658177099178,41.792873662223855,4.918620333098153,198.59767
2004-06-14 00:00:00,1.0106686423071274,74.30317008820158,39.324047784848375,4.994756048310895,198.59767
2004-06-14 01:00:00,1.0102507289268639,74.7328814709196,51.60851712137256,4.774690945048835,189.44885
2004-06-14 02:00:00,0.8702595133350175,73.44465047006835,54.169609474817676,3.1898209198261185,135.78316
2004-06-14 03:00:00,0.5936779282481484,67.49235101074257,34.93016698507907,0.8761042778897785,59.496746
2004-06-14 04:00:00,0.38854205674923437,59.32775523214454,7.586762660449693,-0.2111020856046153,50.103485
2004-06-14 05:00:00,0.48486504895106664,55.3813943695886,1.5406032080840362,1.5030776714008223,75.119415
2004-06-14 06:00:00,0.92533275829756,60.93139050096475,36.415545708561254,5.741614224027549,212.48723
2004-06-14 07:00:00,1.5176384813757002,75.57303108465791,103.56590187223466,10.472978909728672,302.17383
2004-06-14 08:00:00,1.9831438893784639,93.13187753360084,170.94337171902467,13.469775192490362,333.74182
2004-06-14 09:00:00,2.1604448958332467,106.0159110611897,206.88176955105212,13.915178235323443,340.68494
2004-06-14 10:00:00,2.0880085185390085,110.30109495384191,202.15261124363843,12.697544163204308,326.609
2004-06-14 11:00:00,1.9189134067052387,107.56136881002179,172.61925343305774,11.328184976972532,314.62448
2004-06-14 12:00:00,1.7775869109176412,102.5880669083798,143.13238054790742,10.656242748020492,307.3566
2004-06-14 13:00:00,1.7006655280615455,99.59516337680007,129.0943525863179,10.564434049265783,303.95148
2004-06-14 14:00:00,1.6925023531890464,100.16644647830422,131.13483131324574,10.699061513021974,306.6656
2004-06-14 15:00:00,1.79674662629121,103.87092062895572,143.36414260114643,11.225425386072159,310.73087
2004-06-14 16:00:00,2.0761107357332156,109.80457161727864,162.7109260420145,12.681943870293413,326.30453
2004-06-14 17:00:00,2.5091371868555736,116.97682737623519,188.54631384634087,15.093246206536726,350.61182
2004-06-14 18:00:00,2.9259846988978753,123.46509150384426,214.95600288111902,17.410354087843277,376.86655
2004-06-14 19:00:00,3.0862617224257933,126.14389822768923,227.65205908722157,18.08409463352479,380.5245
2004-06-14 20:00:00,2.860012394336108,122.33354374271106,212.84044480330326,16.383694586853906,365.04572
2004-06-14 21:00:00,2.3512165225866286,112.3374900470669,171.21242753221833,13.184868204792565,330.21344
2004-06-14 22:00:00,1.8343937413226894,100.21023112742469,122.08880605904716,10.343182197982157,300.54706
2004-06-14 23:00:00,1.542247749131924,91.27503679912917,90.46618471710462,9.122581133932265,282.19937
2004-06-15 00:00:00,1.4879343892902646,88.03808823113992,86.67532129817998,9.134354752418409,282.19937
2004-06-15 01:00:00,1.4834436184909463,88.12636538943173,97.48567169644478,8.833674047698462,274.73526
2004-06-15 02:00:00,1.3383682674093498,86.46366950143249,98.43991743597687,7.152867202238786,244.07579
2004-06-15 03:00:00,1.055770277784542,80.10873105523476,77.4805846993002,4.728905372501223,189.5758
2004-06-15 04:00:00,0.8437603448037345,71.51811623935329,48.324051251246615,3.5182290115665893,150.2329
2004-06-15 05:00:00,0.9324212757735214,67.12703808782155,40.39124371936725,5.096857964546321,200.10402
2004-06-15 06:00:00,1.3645032016655225,72.21814170857363,73.32545508136894,9.188956798937966,282.93875
2004-06-15 07:00:00,1.9477580276715818,86.39103602457736,138.49995827784326,13.764229892429032,336.1636
2004-06-15 08:00:00,2.4036002111943433,103.47536372208532,203.88475985173176,16.59654207918077,366.047
2004-06-15 09:00:00,2.570672610064528,115.88291302659152,237.83115837604487,16.8703474361536,368.82007
2004-06-15 10:00:00,2.4874834551599805,119.6931507841103,231.12717841694956,15.475287897082568,353.36676
2004-06-15 11:00:00,2.3071471127837824,116.48319264357467,199.65157214278216,13.923957757090141,340.282
2004-06-15 12:00:00,2.1541215067692403,111.04720268096774,168.26918581773376,13.066767794814952,330.43747
2004-06-15 13:00:00,2.065069023222867,107.60162524779032,152.39520516648068,12.787680059263169,326.18353
2004-06-15 14:00:00,2.044364519190898,107.73235139934677,152.67069813725698,12.734210297979477,326.18353
2004-06-15 15:00:00,2.135675510803872,111.01011847529772,163.21591335540163,13.072830973283043,329.5407
2004-06-15 16:00:00,2.401729889307665,116.53227819543022,180.9678857441778,14.343083724739287,343.50815
